日付,曜,地区,ゴミ種別コード
2024-10-02,水,西区②,9
2024-10-03,木,西区②,1
2024-10-04,金,西区②,8
2024-10-07,月,西区②,1
2024-10-08,火,西区②,10
2024-10-09,水,西区②,9
2024-10-10,木,西区②,1
2024-10-11,金,西区②,8
2024-10-14,月,西区②,1
2024-10-15,火,西区②,11
2024-10-16,水,西区②,9
2024-10-17,木,西区②,1
2024-10-18,金,西区②,8
2024-10-21,月,西区②,1
2024-10-22,火,西区②,10
2024-10-23,水,西区②,9
2024-10-24,木,西区②,1
2024-10-25,金,西区②,8
2024-10-28,月,西区②,1
2024-10-29,火,西区②,2
2024-10-30,水,西区②,9
2024-10-31,木,西区②,1
2024-11-01,金,西区②,8
2024-11-04,月,西区②,1
2024-11-05,火,西区②,10
2024-11-06,水,西区②,9
2024-11-07,木,西区②,1
2024-11-08,金,西区②,8
2024-11-11,月,西区②,1
2024-11-12,火,西区②,11
2024-11-13,水,西区②,9
2024-11-14,木,西区②,1
2024-11-15,金,西区②,8
2024-11-18,月,西区②,1
2024-11-19,火,西区②,10
2024-11-20,水,西区②,9
2024-11-21,木,西区②,1
2024-11-22,金,西区②,8
2024-11-25,月,西区②,1
2024-11-26,火,西区②,2
2024-11-27,水,西区②,9
2024-11-28,木,西区②,1
2024-11-29,金,西区②,8
2024-12-02,月,西区②,1
2024-12-03,火,西区②,10
2024-12-04,水,西区②,9
2024-12-05,木,西区②,1
2024-12-06,金,西区②,8
2024-12-09,月,西区②,1
2024-12-10,火,西区②,11
2024-12-11,水,西区②,9
2024-12-12,木,西区②,1
2024-12-13,金,西区②,8
2024-12-16,月,西区②,1
2024-12-17,火,西区②,10
2024-12-18,水,西区②,9
2024-12-19,木,西区②,1
2024-12-20,金,西区②,8
2024-12-23,月,西区②,1
2024-12-24,火,西区②,2
2024-12-25,水,西区②,9
2024-12-26,木,西区②,1
2024-12-27,金,西区②,8
2024-12-30,月,西区②,1
2024-12-31,火,西区②,10
2025-01-06,月,西区②,1
2025-01-08,水,西区②,9
2025-01-09,木,西区②,1
2025-01-10,金,西区②,8
2025-01-13,月,西区②,1
2025-01-14,火,西区②,0
2025-01-15,水,西区②,9
2025-01-16,木,西区②,1
2025-01-17,金,西区②,8
2025-01-20,月,西区②,1
2025-01-21,火,西区②,10
2025-01-22,水,西区②,9
2025-01-23,木,西区②,1
2025-01-24,金,西区②,8
2025-01-27,月,西区②,1
2025-01-28,火,西区②,2
2025-01-29,水,西区②,9
2025-01-30,木,西区②,1
2025-01-31,金,西区②,8
2025-02-03,月,西区②,1
2025-02-04,火,西区②,10
2025-02-05,水,西区②,9
2025-02-06,木,西区②,1
2025-02-07,金,西区②,8
2025-02-10,月,西区②,1
2025-02-11,火,西区②,0
2025-02-12,水,西区②,9
2025-02-13,木,西区②,1
2025-02-14,金,西区②,8
2025-02-17,月,西区②,1
2025-02-18,火,西区②,10
2025-02-19,水,西区②,9
2025-02-20,木,西区②,1
2025-02-21,金,西区②,8
2025-02-24,月,西区②,1
2025-02-25,火,西区②,2
2025-02-26,水,西区②,9
2025-02-27,木,西区②,1
2025-02-28,金,西区②,8
2025-03-03,月,西区②,1
2025-03-04,火,西区②,10
2025-03-05,水,西区②,9
2025-03-06,木,西区②,1
2025-03-07,金,西区②,8
2025-03-10,月,西区②,1
2025-03-11,火,西区②,0
2025-03-12,水,西区②,9
2025-03-13,木,西区②,1
2025-03-14,金,西区②,8
2025-03-17,月,西区②,1
2025-03-18,火,西区②,10
2025-03-19,水,西区②,9
2025-03-20,木,西区②,1
2025-03-21,金,西区②,8
2025-03-24,月,西区②,1
2025-03-25,火,西区②,2
2025-03-26,水,西区②,9
2025-03-27,木,西区②,1
2025-03-28,金,西区②,8
2025-03-31,月,西区②,1
2025-04-01,火,西区②,10
2025-04-02,水,西区②,9
2025-04-03,木,西区②,1
2025-04-04,金,西区②,8
2025-04-07,月,西区②,1
2025-04-08,火,西区②,0
2025-04-09,水,西区②,9
2025-04-10,木,西区②,1
2025-04-11,金,西区②,8
2025-04-14,月,西区②,1
2025-04-15,火,西区②,10
2025-04-16,水,西区②,9
2025-04-17,木,西区②,1
2025-04-18,金,西区②,8
2025-04-21,月,西区②,1
2025-04-22,火,西区②,2
2025-04-23,水,西区②,9
2025-04-24,木,西区②,1
2025-04-25,金,西区②,8
2025-04-28,月,西区②,1
2025-04-29,火,西区②,10
2025-04-30,水,西区②,9
2025-05-01,木,西区②,1
2025-05-02,金,西区②,8
2025-05-05,月,西区②,1
2025-05-06,火,西区②,11
2025-05-07,水,西区②,9
2025-05-08,木,西区②,1
2025-05-09,金,西区②,8
2025-05-12,月,西区②,1
2025-05-13,火,西区②,10
2025-05-14,水,西区②,9
2025-05-15,木,西区②,1
2025-05-16,金,西区②,8
2025-05-19,月,西区②,1
2025-05-20,火,西区②,2
2025-05-21,水,西区②,9
2025-05-22,木,西区②,1
2025-05-23,金,西区②,8
2025-05-26,月,西区②,1
2025-05-27,火,西区②,10
2025-05-28,水,西区②,9
2025-05-29,木,西区②,1
2025-05-30,金,西区②,8
2025-06-02,月,西区②,1
2025-06-03,火,西区②,11
2025-06-04,水,西区②,9
2025-06-05,木,西区②,1
2025-06-06,金,西区②,8
2025-06-09,月,西区②,1
2025-06-10,火,西区②,10
2025-06-11,水,西区②,9
2025-06-12,木,西区②,1
2025-06-13,金,西区②,8
2025-06-16,月,西区②,1
2025-06-17,火,西区②,2
2025-06-18,水,西区②,9
2025-06-19,木,西区②,1
2025-06-20,金,西区②,8
2025-06-23,月,西区②,1
2025-06-24,火,西区②,10
2025-06-25,水,西区②,9
2025-06-26,木,西区②,1
2025-06-27,金,西区②,8
2025-06-30,月,西区②,1
2025-07-01,火,西区②,11
2025-07-02,水,西区②,9
2025-07-03,木,西区②,1
2025-07-04,金,西区②,8
2025-07-07,月,西区②,1
2025-07-08,火,西区②,10
2025-07-09,水,西区②,9
2025-07-10,木,西区②,1
2025-07-11,金,西区②,8
2025-07-14,月,西区②,1
2025-07-15,火,西区②,2
2025-07-16,水,西区②,9
2025-07-17,木,西区②,1
2025-07-18,金,西区②,8
2025-07-21,月,西区②,1
2025-07-22,火,西区②,10
2025-07-23,水,西区②,9
2025-07-24,木,西区②,1
2025-07-25,金,西区②,8
2025-07-28,月,西区②,1
2025-07-29,火,西区②,11
2025-07-30,水,西区②,9
2025-07-31,木,西区②,1
2025-08-01,金,西区②,8
2025-08-04,月,西区②,1
2025-08-05,火,西区②,10
2025-08-06,水,西区②,9
2025-08-07,木,西区②,1
2025-08-08,金,西区②,8
2025-08-11,月,西区②,1
2025-08-12,火,西区②,2
2025-08-13,水,西区②,9
2025-08-14,木,西区②,1
2025-08-15,金,西区②,8
2025-08-18,月,西区②,1
2025-08-19,火,西区②,10
2025-08-20,水,西区②,9
2025-08-21,木,西区②,1
2025-08-22,金,西区②,8
2025-08-25,月,西区②,1
2025-08-26,火,西区②,11
2025-08-27,水,西区②,9
2025-08-28,木,西区②,1
2025-08-29,金,西区②,8
2025-09-01,月,西区②,1
2025-09-02,火,西区②,10
2025-09-03,水,西区②,9
2025-09-04,木,西区②,1
2025-09-05,金,西区②,8
2025-09-08,月,西区②,1
2025-09-09,火,西区②,2
2025-09-10,水,西区②,9
2025-09-11,木,西区②,1
2025-09-12,金,西区②,8
2025-09-15,月,西区②,1
2025-09-16,火,西区②,10
2025-09-17,水,西区②,9
2025-09-18,木,西区②,1
2025-09-19,金,西区②,8
2025-09-22,月,西区②,1
2025-09-23,火,西区②,11
2025-09-24,水,西区②,9
2025-09-25,木,西区②,1
2025-09-26,金,西区②,8
2025-09-29,月,西区②,1
2025-09-30,火,西区②,10
2024-10-01,火,西区③,8
2024-10-02,水,西区③,2
2024-10-03,木,西区③,1
2024-10-04,金,西区③,9
2024-10-07,月,西区③,1
2024-10-08,火,西区③,8
2024-10-09,水,西区③,10
2024-10-10,木,西区③,1
2024-10-11,金,西区③,9
2024-10-14,月,西区③,1
2024-10-15,火,西区③,8
2024-10-16,水,西区③,11
2024-10-17,木,西区③,1
2024-10-18,金,西区③,9
2024-10-21,月,西区③,1
2024-10-22,火,西区③,8
2024-10-23,水,西区③,10
2024-10-24,木,西区③,1
2024-10-25,金,西区③,9
2024-10-28,月,西区③,1
2024-10-29,火,西区③,8
2024-10-30,水,西区③,2
2024-10-31,木,西区③,1
2024-11-01,金,西区③,9
2024-11-04,月,西区③,1
2024-11-05,火,西区③,8
2024-11-06,水,西区③,10
2024-11-07,木,西区③,1
2024-11-08,金,西区③,9
2024-11-11,月,西区③,1
2024-11-12,火,西区③,8
2024-11-13,水,西区③,11
2024-11-14,木,西区③,1
2024-11-15,金,西区③,9
2024-11-18,月,西区③,1
2024-11-19,火,西区③,8
2024-11-20,水,西区③,10
2024-11-21,木,西区③,1
2024-11-22,金,西区③,9
2024-11-25,月,西区③,1
2024-11-26,火,西区③,8
2024-11-27,水,西区③,2
2024-11-28,木,西区③,1
2024-11-29,金,西区③,9
2024-12-02,月,西区③,1
2024-12-03,火,西区③,8
2024-12-04,水,西区③,10
2024-12-05,木,西区③,1
2024-12-06,金,西区③,9
2024-12-09,月,西区③,1
2024-12-10,火,西区③,8
2024-12-12,木,西区③,1
2024-12-13,金,西区③,9
2024-12-16,月,西区③,1
2024-12-17,火,西区③,8
2024-12-18,水,西区③,10
2024-12-19,木,西区③,1
2024-12-20,金,西区③,9
2024-12-23,月,西区③,1
2024-12-24,火,西区③,8
2024-12-25,水,西区③,2
2024-12-26,木,西区③,1
2024-12-27,金,西区③,9
2024-12-30,月,西区③,1
2024-12-31,火,西区③,8
2025-01-06,月,西区③,1
2025-01-07,火,西区③,8
2025-01-08,水,西区③,10
2025-01-09,木,西区③,1
2025-01-10,金,西区③,9
2025-01-13,月,西区③,1
2025-01-14,火,西区③,8
2025-01-15,水,西区③,0
2025-01-16,木,西区③,1
2025-01-17,金,西区③,9
2025-01-20,月,西区③,1
2025-01-21,火,西区③,8
2025-01-22,水,西区③,10
2025-01-23,木,西区③,1
2025-01-24,金,西区③,9
2025-01-27,月,西区③,1
2025-01-28,火,西区③,8
2025-01-29,水,西区③,2
2025-01-30,木,西区③,1
2025-01-31,金,西区③,9
2025-02-03,月,西区③,1
2025-02-04,火,西区③,8
2025-02-05,水,西区③,10
2025-02-06,木,西区③,1
2025-02-07,金,西区③,9
2025-02-10,月,西区③,1
2025-02-11,火,西区③,8
2025-02-12,水,西区③,0
2025-02-13,木,西区③,1
2025-02-14,金,西区③,9
2025-02-17,月,西区③,1
2025-02-18,火,西区③,8
2025-02-19,水,西区③,10
2025-02-20,木,西区③,1
2025-02-21,金,西区③,9
2025-02-24,月,西区③,1
2025-02-25,火,西区③,8
2025-02-26,水,西区③,2
2025-02-27,木,西区③,1
2025-02-28,金,西区③,9
2025-03-03,月,西区③,1
2025-03-04,火,西区③,8
2025-03-05,水,西区③,10
2025-03-06,木,西区③,1
2025-03-07,金,西区③,9
2025-03-10,月,西区③,1
2025-03-11,火,西区③,8
2025-03-12,水,西区③,0
2025-03-13,木,西区③,1
2025-03-14,金,西区③,9
2025-03-17,月,西区③,1
2025-03-18,火,西区③,8
2025-03-19,水,西区③,10
2025-03-20,木,西区③,1
2025-03-21,金,西区③,9
2025-03-24,月,西区③,1
2025-03-25,火,西区③,8
2025-03-26,水,西区③,2
2025-03-27,木,西区③,1
2025-03-28,金,西区③,9
2025-03-31,月,西区③,1
2025-04-01,火,西区③,8
2025-04-02,水,西区③,10
2025-04-03,木,西区③,1
2025-04-04,金,西区③,9
2025-04-07,月,西区③,1
2025-04-08,火,西区③,8
2025-04-09,水,西区③,0
2025-04-10,木,西区③,1
2025-04-11,金,西区③,9
2025-04-14,月,西区③,1
2025-04-15,火,西区③,8
2025-04-16,水,西区③,10
2025-04-17,木,西区③,1
2025-04-18,金,西区③,9
2025-04-21,月,西区③,1
2025-04-22,火,西区③,8
2025-04-23,水,西区③,2
2025-04-24,木,西区③,1
2025-04-25,金,西区③,9
2025-04-28,月,西区③,1
2025-04-29,火,西区③,8
2025-04-30,水,西区③,10
2025-05-01,木,西区③,1
2025-05-02,金,西区③,9
2025-05-05,月,西区③,1
2025-05-06,火,西区③,8
2025-05-07,水,西区③,11
2025-05-08,木,西区③,1
2025-05-09,金,西区③,9
2025-05-12,月,西区③,1
2025-05-13,火,西区③,8
2025-05-14,水,西区③,10
2025-05-15,木,西区③,1
2025-05-16,金,西区③,9
2025-05-19,月,西区③,1
2025-05-20,火,西区③,8
2025-05-21,水,西区③,2
2025-05-22,木,西区③,1
2025-05-23,金,西区③,9
2025-05-26,月,西区③,1
2025-05-27,火,西区③,8
2025-05-28,水,西区③,10
2025-05-29,木,西区③,1
2025-05-30,金,西区③,9
2025-06-02,月,西区③,1
2025-06-03,火,西区③,8
2025-06-04,水,西区③,11
2025-06-05,木,西区③,1
2025-06-06,金,西区③,9
2025-06-09,月,西区③,1
2025-06-10,火,西区③,8
2025-06-11,水,西区③,10
2025-06-12,木,西区③,1
2025-06-13,金,西区③,9
2025-06-16,月,西区③,1
2025-06-17,火,西区③,8
2025-06-18,水,西区③,2
2025-06-19,木,西区③,1
2025-06-20,金,西区③,9
2025-06-23,月,西区③,1
2025-06-24,火,西区③,8
2025-06-25,水,西区③,10
2025-06-26,木,西区③,1
2025-06-27,金,西区③,9
2025-06-30,月,西区③,1
2025-07-01,火,西区③,8
2025-07-02,水,西区③,11
2025-07-03,木,西区③,1
2025-07-04,金,西区③,9
2025-07-07,月,西区③,1
2025-07-08,火,西区③,8
2025-07-09,水,西区③,10
2025-07-10,木,西区③,1
2025-07-11,金,西区③,9
2025-07-14,月,西区③,1
2025-07-15,火,西区③,8
2025-07-16,水,西区③,2
2025-07-17,木,西区③,1
2025-07-18,金,西区③,9
2025-07-21,月,西区③,1
2025-07-22,火,西区③,8
2025-07-23,水,西区③,10
2025-07-24,木,西区③,1
2025-07-25,金,西区③,9
2025-07-28,月,西区③,1
2025-07-29,火,西区③,8
2025-07-30,水,西区③,11
2025-07-31,木,西区③,1
2025-08-01,金,西区③,9
2025-08-04,月,西区③,1
2025-08-05,火,西区③,8
2025-08-06,水,西区③,10
2025-08-07,木,西区③,1
2025-08-08,金,西区③,9
2025-08-11,月,西区③,1
2025-08-12,火,西区③,8
2025-08-13,水,西区③,2
2025-08-14,木,西区③,1
2025-08-15,金,西区③,9
2025-08-18,月,西区③,1
2025-08-19,火,西区③,8
2025-08-20,水,西区③,10
2025-08-21,木,西区③,1
2025-08-22,金,西区③,9
2025-08-25,月,西区③,1
2025-08-26,火,西区③,8
2025-08-27,水,西区③,11
2025-08-28,木,西区③,1
2025-08-29,金,西区③,9
2025-09-01,月,西区③,1
2025-09-02,火,西区③,8
2025-09-03,水,西区③,10
2025-09-04,木,西区③,1
2025-09-05,金,西区③,9
2025-09-08,月,西区③,1
2025-09-09,火,西区③,8
2025-09-10,水,西区③,2
2025-09-11,木,西区③,1
2025-09-12,金,西区③,9
2025-09-15,月,西区③,1
2025-09-16,火,西区③,8
2025-09-17,水,西区③,10
2025-09-18,木,西区③,1
2025-09-19,金,西区③,9
2025-09-22,月,西区③,1
2025-09-23,火,西区③,8
2025-09-24,水,西区③,11
2025-09-25,木,西区③,1
2025-09-26,金,西区③,9
2025-09-29,月,西区③,1
2025-09-30,火,西区③,8
2024-10-01,火,西区④,1
2024-10-02,水,西区④,2
2024-10-03,木,西区④,8
2024-10-04,金,西区④,1
2024-10-07,月,西区④,9
2024-10-08,火,西区④,1
2024-10-09,水,西区④,10
2024-10-10,木,西区④,8
2024-10-11,金,西区④,1
2024-10-14,月,西区④,9
2024-10-15,火,西区④,1
2024-10-16,水,西区④,11
2024-10-17,木,西区④,8
2024-10-18,金,西区④,1
2024-10-21,月,西区④,9
2024-10-22,火,西区④,1
2024-10-23,水,西区④,10
2024-10-24,木,西区④,8
2024-10-25,金,西区④,1
2024-10-28,月,西区④,9
2024-10-29,火,西区④,1
2024-10-30,水,西区④,2
2024-10-31,木,西区④,8
2024-11-01,金,西区④,1
2024-11-04,月,西区④,9
2024-11-05,火,西区④,1
2024-11-06,水,西区④,10
2024-11-07,木,西区④,8
2024-11-08,金,西区④,1
2024-11-11,月,西区④,9
2024-11-12,火,西区④,1
2024-11-13,水,西区④,11
2024-11-14,木,西区④,8
2024-11-15,金,西区④,1
2024-11-18,月,西区④,9
2024-11-19,火,西区④,1
2024-11-20,水,西区④,10
2024-11-21,木,西区④,8
2024-11-22,金,西区④,1
2024-11-25,月,西区④,9
2024-11-26,火,西区④,1
2024-11-27,水,西区④,2
2024-11-28,木,西区④,8
2024-11-29,金,西区④,1
2024-12-02,月,西区④,9
2024-12-03,火,西区④,1
2024-12-04,水,西区④,10
2024-12-05,木,西区④,8
2024-12-06,金,西区④,1
2024-12-09,月,西区④,9
2024-12-10,火,西区④,1
2024-12-12,木,西区④,8
2024-12-13,金,西区④,1
2024-12-16,月,西区④,9
2024-12-17,火,西区④,1
2024-12-18,水,西区④,10
2024-12-19,木,西区④,8
2024-12-20,金,西区④,1
2024-12-23,月,西区④,9
2024-12-24,火,西区④,1
2024-12-25,水,西区④,2
2024-12-26,木,西区④,8
2024-12-27,金,西区④,1
2024-12-30,月,西区④,9
2024-12-31,火,西区④,1
2025-01-06,月,西区④,9
2025-01-07,火,西区④,1
2025-01-08,水,西区④,10
2025-01-09,木,西区④,8
2025-01-10,金,西区④,1
2025-01-13,月,西区④,9
2025-01-14,火,西区④,1
2025-01-15,水,西区④,0
2025-01-16,木,西区④,8
2025-01-17,金,西区④,1
2025-01-20,月,西区④,9
2025-01-21,火,西区④,1
2025-01-22,水,西区④,10
2025-01-23,木,西区④,8
2025-01-24,金,西区④,1
2025-01-27,月,西区④,9
2025-01-28,火,西区④,1
2025-01-29,水,西区④,2
2025-01-30,木,西区④,8
2025-01-31,金,西区④,1
2025-02-03,月,西区④,9
2025-02-04,火,西区④,1
2025-02-05,水,西区④,10
2025-02-06,木,西区④,8
2025-02-07,金,西区④,1
2025-02-10,月,西区④,9
2025-02-11,火,西区④,1
2025-02-12,水,西区④,0
2025-02-13,木,西区④,8
2025-02-14,金,西区④,1
2025-02-17,月,西区④,9
2025-02-18,火,西区④,1
2025-02-19,水,西区④,10
2025-02-20,木,西区④,8
2025-02-21,金,西区④,1
2025-02-24,月,西区④,9
2025-02-25,火,西区④,1
2025-02-26,水,西区④,2
2025-02-27,木,西区④,8
2025-02-28,金,西区④,1
2025-03-03,月,西区④,9
2025-03-04,火,西区④,1
2025-03-05,水,西区④,10
2025-03-06,木,西区④,8
2025-03-07,金,西区④,1
2025-03-10,月,西区④,9
2025-03-11,火,西区④,1
2025-03-12,水,西区④,0
2025-03-13,木,西区④,8
2025-03-14,金,西区④,1
2025-03-17,月,西区④,9
2025-03-18,火,西区④,1
2025-03-19,水,西区④,10
2025-03-20,木,西区④,8
2025-03-21,金,西区④,1
2025-03-24,月,西区④,9
2025-03-25,火,西区④,1
2025-03-26,水,西区④,2
2025-03-27,木,西区④,8
2025-03-28,金,西区④,1
2025-03-31,月,西区④,9
2025-04-01,火,西区④,1
2025-04-02,水,西区④,10
2025-04-03,木,西区④,8
2025-04-04,金,西区④,1
2025-04-07,月,西区④,9
2025-04-08,火,西区④,1
2025-04-09,水,西区④,0
2025-04-10,木,西区④,8
2025-04-11,金,西区④,1
2025-04-14,月,西区④,9
2025-04-15,火,西区④,1
2025-04-16,水,西区④,10
2025-04-17,木,西区④,8
2025-04-18,金,西区④,1
2025-04-21,月,西区④,9
2025-04-22,火,西区④,1
2025-04-23,水,西区④,2
2025-04-24,木,西区④,8
2025-04-25,金,西区④,1
2025-04-28,月,西区④,9
2025-04-29,火,西区④,1
2025-04-30,水,西区④,10
2025-05-01,木,西区④,8
2025-05-02,金,西区④,1
2025-05-05,月,西区④,9
2025-05-06,火,西区④,1
2025-05-07,水,西区④,11
2025-05-08,木,西区④,8
2025-05-09,金,西区④,1
2025-05-12,月,西区④,9
2025-05-13,火,西区④,1
2025-05-14,水,西区④,10
2025-05-15,木,西区④,8
2025-05-16,金,西区④,1
2025-05-19,月,西区④,9
2025-05-20,火,西区④,1
2025-05-21,水,西区④,2
2025-05-22,木,西区④,8
2025-05-23,金,西区④,1
2025-05-26,月,西区④,9
2025-05-27,火,西区④,1
2025-05-28,水,西区④,10
2025-05-29,木,西区④,8
2025-05-30,金,西区④,1
2025-06-02,月,西区④,9
2025-06-03,火,西区④,1
2025-06-04,水,西区④,11
2025-06-05,木,西区④,8
2025-06-06,金,西区④,1
2025-06-09,月,西区④,9
2025-06-10,火,西区④,1
2025-06-11,水,西区④,10
2025-06-12,木,西区④,8
2025-06-13,金,西区④,1
2025-06-16,月,西区④,9
2025-06-17,火,西区④,1
2025-06-18,水,西区④,2
2025-06-19,木,西区④,8
2025-06-20,金,西区④,1
2025-06-23,月,西区④,9
2025-06-24,火,西区④,1
2025-06-25,水,西区④,10
2025-06-26,木,西区④,8
2025-06-27,金,西区④,1
2025-06-30,月,西区④,9
2025-07-01,火,西区④,1
2025-07-02,水,西区④,11
2025-07-03,木,西区④,8
2025-07-04,金,西区④,1
2025-07-07,月,西区④,9
2025-07-08,火,西区④,1
2025-07-09,水,西区④,10
2025-07-10,木,西区④,8
2025-07-11,金,西区④,1
2025-07-14,月,西区④,9
2025-07-15,火,西区④,1
2025-07-16,水,西区④,2
2025-07-17,木,西区④,8
2025-07-18,金,西区④,1
2025-07-21,月,西区④,9
2025-07-22,火,西区④,1
2025-07-23,水,西区④,10
2025-07-24,木,西区④,8
2025-07-25,金,西区④,1
2025-07-28,月,西区④,9
2025-07-29,火,西区④,1
2025-07-30,水,西区④,11
2025-07-31,木,西区④,8
2025-08-01,金,西区④,1
2025-08-04,月,西区④,9
2025-08-05,火,西区④,1
2025-08-06,水,西区④,10
2025-08-07,木,西区④,8
2025-08-08,金,西区④,1
2025-08-11,月,西区④,9
2025-08-12,火,西区④,1
2025-08-13,水,西区④,2
2025-08-14,木,西区④,8
2025-08-15,金,西区④,1
2025-08-18,月,西区④,9
2025-08-19,火,西区④,1
2025-08-20,水,西区④,10
2025-08-21,木,西区④,8
2025-08-22,金,西区④,1
2025-08-25,月,西区④,9
2025-08-26,火,西区④,1
2025-08-27,水,西区④,11
2025-08-28,木,西区④,8
2025-08-29,金,西区④,1
2025-09-01,月,西区④,9
2025-09-02,火,西区④,1
2025-09-03,水,西区④,10
2025-09-04,木,西区④,8
2025-09-05,金,西区④,1
2025-09-08,月,西区④,9
2025-09-09,火,西区④,1
2025-09-10,水,西区④,2
2025-09-11,木,西区④,8
2025-09-12,金,西区④,1
2025-09-15,月,西区④,9
2025-09-16,火,西区④,1
2025-09-17,水,西区④,10
2025-09-18,木,西区④,8
2025-09-19,金,西区④,1
2025-09-22,月,西区④,9
2025-09-23,火,西区④,1
2025-09-24,水,西区④,11
2025-09-25,木,西区④,8
2025-09-26,金,西区④,1
2025-09-29,月,西区④,9
2025-09-30,火,西区④,1
2024-10-01,火,手稲区①,1
2024-10-02,水,手稲区①,9
2024-10-03,木,手稲区①,2
2024-10-04,金,手稲区①,1
2024-10-07,月,手稲区①,8
2024-10-08,火,手稲区①,1
2024-10-09,水,手稲区①,9
2024-10-10,木,手稲区①,10
2024-10-11,金,手稲区①,1
2024-10-14,月,手稲区①,8
2024-10-15,火,手稲区①,1
2024-10-16,水,手稲区①,9
2024-10-17,木,手稲区①,11
2024-10-18,金,手稲区①,1
2024-10-21,月,手稲区①,8
2024-10-22,火,手稲区①,1
2024-10-23,水,手稲区①,9
2024-10-24,木,手稲区①,10
2024-10-25,金,手稲区①,1
2024-10-28,月,手稲区①,8
2024-10-29,火,手稲区①,1
2024-10-30,水,手稲区①,9
2024-10-31,木,手稲区①,2
2024-11-01,金,手稲区①,1
2024-11-04,月,手稲区①,8
2024-11-05,火,手稲区①,1
2024-11-06,水,手稲区①,9
2024-11-07,木,手稲区①,10
2024-11-08,金,手稲区①,1
2024-11-11,月,手稲区①,8
2024-11-12,火,手稲区①,1
2024-11-13,水,手稲区①,9
2024-11-14,木,手稲区①,11
